"state","totalExpVote","totalVote","timeStamp","vote_Harris","vote_Trump","NAME","vote_Other","pctExpVote","pct_Harris","pct_Trump","ts_pretty","fips","leader","at_least_20pct_in","leader_margin","leader_margin_safe","leader_margin_abs","ak_district"
"AR",0,0,1-01-01,0,0,"Miller County, Arkansas",0,0,NA,NA,"No voting data yet","05091","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Mississippi County, Arkansas",0,0,NA,NA,"No voting data yet","05093","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Monroe County, Arkansas",0,0,NA,NA,"No voting data yet","05095","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Montgomery County, Arkansas",0,0,NA,NA,"No voting data yet","05097","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Nevada County, Arkansas",0,0,NA,NA,"No voting data yet","05099","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Newton County, Arkansas",0,0,NA,NA,"No voting data yet","05101","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Ouachita County, Arkansas",0,0,NA,NA,"No voting data yet","05103","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Perry County, Arkansas",0,0,NA,NA,"No voting data yet","05105","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Phillips County, Arkansas",0,0,NA,NA,"No voting data yet","05107","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Pike County, Arkansas",0,0,NA,NA,"No voting data yet","05109","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Poinsett County, Arkansas",0,0,NA,NA,"No voting data yet","05111","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Polk County, Arkansas",0,0,NA,NA,"No voting data yet","05113","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Pope County, Arkansas",0,0,NA,NA,"No voting data yet","05115","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Prairie County, Arkansas",0,0,NA,NA,"No voting data yet","05117","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Pulaski County, Arkansas",0,0,NA,NA,"No voting data yet","05119","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Randolph County, Arkansas",0,0,NA,NA,"No voting data yet","05121","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"St. Francis County, Arkansas",0,0,NA,NA,"No voting data yet","05123","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Saline County, Arkansas",0,0,NA,NA,"No voting data yet","05125","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Scott County, Arkansas",0,0,NA,NA,"No voting data yet","05127","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Searcy County, Arkansas",0,0,NA,NA,"No voting data yet","05129","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Sebastian County, Arkansas",0,0,NA,NA,"No voting data yet","05131","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Sevier County, Arkansas",0,0,NA,NA,"No voting data yet","05133","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Sharp County, Arkansas",0,0,NA,NA,"No voting data yet","05135","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Stone County, Arkansas",0,0,NA,NA,"No voting data yet","05137","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Union County, Arkansas",0,0,NA,NA,"No voting data yet","05139","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Van Buren County, Arkansas",0,0,NA,NA,"No voting data yet","05141","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Washington County, Arkansas",0,0,NA,NA,"No voting data yet","05143","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"White County, Arkansas",0,0,NA,NA,"No voting data yet","05145","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Woodruff County, Arkansas",0,0,NA,NA,"No voting data yet","05147","NA","lessThan20pctIn",NA,NA,NA,NA
"AR",0,0,1-01-01,0,0,"Yell County, Arkansas",0,0,NA,NA,"No voting data yet","05149","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Alameda County, California",0,0,NA,NA,"No voting data yet","06001","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Alpine County, California",0,0,NA,NA,"No voting data yet","06003","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Amador County, California",0,0,NA,NA,"No voting data yet","06005","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Butte County, California",0,0,NA,NA,"No voting data yet","06007","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Calaveras County, California",0,0,NA,NA,"No voting data yet","06009","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Colusa County, California",0,0,NA,NA,"No voting data yet","06011","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Contra Costa County, California",0,0,NA,NA,"No voting data yet","06013","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Del Norte County, California",0,0,NA,NA,"No voting data yet","06015","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"El Dorado County, California",0,0,NA,NA,"No voting data yet","06017","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Fresno County, California",0,0,NA,NA,"No voting data yet","06019","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Glenn County, California",0,0,NA,NA,"No voting data yet","06021","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Humboldt County, California",0,0,NA,NA,"No voting data yet","06023","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Imperial County, California",0,0,NA,NA,"No voting data yet","06025","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Inyo County, California",0,0,NA,NA,"No voting data yet","06027","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Kern County, California",0,0,NA,NA,"No voting data yet","06029","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Kings County, California",0,0,NA,NA,"No voting data yet","06031","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Lake County, California",0,0,NA,NA,"No voting data yet","06033","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Lassen County, California",0,0,NA,NA,"No voting data yet","06035","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Los Angeles County, California",0,0,NA,NA,"No voting data yet","06037","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Madera County, California",0,0,NA,NA,"No voting data yet","06039","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Marin County, California",0,0,NA,NA,"No voting data yet","06041","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Mariposa County, California",0,0,NA,NA,"No voting data yet","06043","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Mendocino County, California",0,0,NA,NA,"No voting data yet","06045","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Merced County, California",0,0,NA,NA,"No voting data yet","06047","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Modoc County, California",0,0,NA,NA,"No voting data yet","06049","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Mono County, California",0,0,NA,NA,"No voting data yet","06051","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Monterey County, California",0,0,NA,NA,"No voting data yet","06053","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Napa County, California",0,0,NA,NA,"No voting data yet","06055","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Nevada County, California",0,0,NA,NA,"No voting data yet","06057","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Orange County, California",0,0,NA,NA,"No voting data yet","06059","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Placer County, California",0,0,NA,NA,"No voting data yet","06061","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Plumas County, California",0,0,NA,NA,"No voting data yet","06063","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Riverside County, California",0,0,NA,NA,"No voting data yet","06065","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Sacramento County, California",0,0,NA,NA,"No voting data yet","06067","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"San Benito County, California",0,0,NA,NA,"No voting data yet","06069","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"San Bernardino County, California",0,0,NA,NA,"No voting data yet","06071","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"San Diego County, California",0,0,NA,NA,"No voting data yet","06073","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"San Francisco County, California",0,0,NA,NA,"No voting data yet","06075","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"San Joaquin County, California",0,0,NA,NA,"No voting data yet","06077","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"San Luis Obispo County, California",0,0,NA,NA,"No voting data yet","06079","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"San Mateo County, California",0,0,NA,NA,"No voting data yet","06081","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Santa Barbara County, California",0,0,NA,NA,"No voting data yet","06083","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Santa Clara County, California",0,0,NA,NA,"No voting data yet","06085","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Santa Cruz County, California",0,0,NA,NA,"No voting data yet","06087","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Shasta County, California",0,0,NA,NA,"No voting data yet","06089","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Sierra County, California",0,0,NA,NA,"No voting data yet","06091","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Siskiyou County, California",0,0,NA,NA,"No voting data yet","06093","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Solano County, California",0,0,NA,NA,"No voting data yet","06095","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Sonoma County, California",0,0,NA,NA,"No voting data yet","06097","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Stanislaus County, California",0,0,NA,NA,"No voting data yet","06099","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Sutter County, California",0,0,NA,NA,"No voting data yet","06101","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Tehama County, California",0,0,NA,NA,"No voting data yet","06103","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Trinity County, California",0,0,NA,NA,"No voting data yet","06105","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Tulare County, California",0,0,NA,NA,"No voting data yet","06107","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Tuolumne County, California",0,0,NA,NA,"No voting data yet","06109","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Ventura County, California",0,0,NA,NA,"No voting data yet","06111","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Yolo County, California",0,0,NA,NA,"No voting data yet","06113","NA","lessThan20pctIn",NA,NA,NA,NA
"CA",0,0,1-01-01,0,0,"Yuba County, California",0,0,NA,NA,"No voting data yet","06115","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Adams County, Colorado",0,0,NA,NA,"No voting data yet","08001","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Alamosa County, Colorado",0,0,NA,NA,"No voting data yet","08003","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Arapahoe County, Colorado",0,0,NA,NA,"No voting data yet","08005","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Archuleta County, Colorado",0,0,NA,NA,"No voting data yet","08007","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Baca County, Colorado",0,0,NA,NA,"No voting data yet","08009","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Bent County, Colorado",0,0,NA,NA,"No voting data yet","08011","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Boulder County, Colorado",0,0,NA,NA,"No voting data yet","08013","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Broomfield County, Colorado",0,0,NA,NA,"No voting data yet","08014","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Chaffee County, Colorado",0,0,NA,NA,"No voting data yet","08015","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Cheyenne County, Colorado",0,0,NA,NA,"No voting data yet","08017","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Clear Creek County, Colorado",0,0,NA,NA,"No voting data yet","08019","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Conejos County, Colorado",0,0,NA,NA,"No voting data yet","08021","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Costilla County, Colorado",0,0,NA,NA,"No voting data yet","08023","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Crowley County, Colorado",0,0,NA,NA,"No voting data yet","08025","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Custer County, Colorado",0,0,NA,NA,"No voting data yet","08027","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Delta County, Colorado",0,0,NA,NA,"No voting data yet","08029","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Denver County, Colorado",0,0,NA,NA,"No voting data yet","08031","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Dolores County, Colorado",0,0,NA,NA,"No voting data yet","08033","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Douglas County, Colorado",0,0,NA,NA,"No voting data yet","08035","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Eagle County, Colorado",0,0,NA,NA,"No voting data yet","08037","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Elbert County, Colorado",0,0,NA,NA,"No voting data yet","08039","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"El Paso County, Colorado",0,0,NA,NA,"No voting data yet","08041","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Fremont County, Colorado",0,0,NA,NA,"No voting data yet","08043","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Garfield County, Colorado",0,0,NA,NA,"No voting data yet","08045","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Gilpin County, Colorado",0,0,NA,NA,"No voting data yet","08047","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Grand County, Colorado",0,0,NA,NA,"No voting data yet","08049","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Gunnison County, Colorado",0,0,NA,NA,"No voting data yet","08051","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Hinsdale County, Colorado",0,0,NA,NA,"No voting data yet","08053","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Huerfano County, Colorado",0,0,NA,NA,"No voting data yet","08055","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Jackson County, Colorado",0,0,NA,NA,"No voting data yet","08057","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Jefferson County, Colorado",0,0,NA,NA,"No voting data yet","08059","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Kiowa County, Colorado",0,0,NA,NA,"No voting data yet","08061","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Kit Carson County, Colorado",0,0,NA,NA,"No voting data yet","08063","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Lake County, Colorado",0,0,NA,NA,"No voting data yet","08065","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"La Plata County, Colorado",0,0,NA,NA,"No voting data yet","08067","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Larimer County, Colorado",0,0,NA,NA,"No voting data yet","08069","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Las Animas County, Colorado",0,0,NA,NA,"No voting data yet","08071","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Lincoln County, Colorado",0,0,NA,NA,"No voting data yet","08073","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Logan County, Colorado",0,0,NA,NA,"No voting data yet","08075","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Mesa County, Colorado",0,0,NA,NA,"No voting data yet","08077","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Mineral County, Colorado",0,0,NA,NA,"No voting data yet","08079","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Moffat County, Colorado",0,0,NA,NA,"No voting data yet","08081","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Montezuma County, Colorado",0,0,NA,NA,"No voting data yet","08083","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Montrose County, Colorado",0,0,NA,NA,"No voting data yet","08085","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Morgan County, Colorado",0,0,NA,NA,"No voting data yet","08087","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Otero County, Colorado",0,0,NA,NA,"No voting data yet","08089","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Ouray County, Colorado",0,0,NA,NA,"No voting data yet","08091","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Park County, Colorado",0,0,NA,NA,"No voting data yet","08093","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Phillips County, Colorado",0,0,NA,NA,"No voting data yet","08095","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Pitkin County, Colorado",0,0,NA,NA,"No voting data yet","08097","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Prowers County, Colorado",0,0,NA,NA,"No voting data yet","08099","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Pueblo County, Colorado",0,0,NA,NA,"No voting data yet","08101","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Rio Blanco County, Colorado",0,0,NA,NA,"No voting data yet","08103","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Rio Grande County, Colorado",0,0,NA,NA,"No voting data yet","08105","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Routt County, Colorado",0,0,NA,NA,"No voting data yet","08107","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Saguache County, Colorado",0,0,NA,NA,"No voting data yet","08109","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"San Juan County, Colorado",0,0,NA,NA,"No voting data yet","08111","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"San Miguel County, Colorado",0,0,NA,NA,"No voting data yet","08113","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Sedgwick County, Colorado",0,0,NA,NA,"No voting data yet","08115","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Summit County, Colorado",0,0,NA,NA,"No voting data yet","08117","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Teller County, Colorado",0,0,NA,NA,"No voting data yet","08119","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Washington County, Colorado",0,0,NA,NA,"No voting data yet","08121","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Weld County, Colorado",0,0,NA,NA,"No voting data yet","08123","NA","lessThan20pctIn",NA,NA,NA,NA
"CO",0,0,1-01-01,0,0,"Yuma County, Colorado",0,0,NA,NA,"No voting data yet","08125","NA","lessThan20pctIn",NA,NA,NA,NA
"CT",0,0,1-01-01,0,0,"Fairfield County, Connecticut",0,0,NA,NA,"No voting data yet","09001","NA","lessThan20pctIn",NA,NA,NA,NA
"CT",0,0,1-01-01,0,0,"Hartford County, Connecticut",0,0,NA,NA,"No voting data yet","09003","NA","lessThan20pctIn",NA,NA,NA,NA
"CT",0,0,1-01-01,0,0,"Litchfield County, Connecticut",0,0,NA,NA,"No voting data yet","09005","NA","lessThan20pctIn",NA,NA,NA,NA
"CT",0,0,1-01-01,0,0,"Middlesex County, Connecticut",0,0,NA,NA,"No voting data yet","09007","NA","lessThan20pctIn",NA,NA,NA,NA
"CT",0,0,1-01-01,0,0,"New Haven County, Connecticut",0,0,NA,NA,"No voting data yet","09009","NA","lessThan20pctIn",NA,NA,NA,NA
"CT",0,0,1-01-01,0,0,"New London County, Connecticut",0,0,NA,NA,"No voting data yet","09011","NA","lessThan20pctIn",NA,NA,NA,NA
"CT",0,0,1-01-01,0,0,"Tolland County, Connecticut",0,0,NA,NA,"No voting data yet","09013","NA","lessThan20pctIn",NA,NA,NA,NA
"CT",0,0,1-01-01,0,0,"Windham County, Connecticut",0,0,NA,NA,"No voting data yet","09015","NA","lessThan20pctIn",NA,NA,NA,NA
"DE",0,0,1-01-01,0,0,"Kent County, Delaware",0,0,NA,NA,"No voting data yet","10001","NA","lessThan20pctIn",NA,NA,NA,NA
"DE",0,0,1-01-01,0,0,"New Castle County, Delaware",0,0,NA,NA,"No voting data yet","10003","NA","lessThan20pctIn",NA,NA,NA,NA
"DE",0,0,1-01-01,0,0,"Sussex County, Delaware",0,0,NA,NA,"No voting data yet","10005","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Alachua County, Florida",0,0,NA,NA,"No voting data yet","12001","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Baker County, Florida",0,0,NA,NA,"No voting data yet","12003","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Bay County, Florida",0,0,NA,NA,"No voting data yet","12005","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Bradford County, Florida",0,0,NA,NA,"No voting data yet","12007","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Brevard County, Florida",0,0,NA,NA,"No voting data yet","12009","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Broward County, Florida",0,0,NA,NA,"No voting data yet","12011","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Calhoun County, Florida",0,0,NA,NA,"No voting data yet","12013","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Charlotte County, Florida",0,0,NA,NA,"No voting data yet","12015","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Citrus County, Florida",0,0,NA,NA,"No voting data yet","12017","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Clay County, Florida",0,0,NA,NA,"No voting data yet","12019","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Collier County, Florida",0,0,NA,NA,"No voting data yet","12021","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Columbia County, Florida",0,0,NA,NA,"No voting data yet","12023","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"DeSoto County, Florida",0,0,NA,NA,"No voting data yet","12027","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Dixie County, Florida",0,0,NA,NA,"No voting data yet","12029","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Duval County, Florida",0,0,NA,NA,"No voting data yet","12031","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Escambia County, Florida",0,0,NA,NA,"No voting data yet","12033","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Flagler County, Florida",0,0,NA,NA,"No voting data yet","12035","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Franklin County, Florida",0,0,NA,NA,"No voting data yet","12037","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Gadsden County, Florida",0,0,NA,NA,"No voting data yet","12039","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Gilchrist County, Florida",0,0,NA,NA,"No voting data yet","12041","NA","lessThan20pctIn",NA,NA,NA,NA
"FL",0,0,1-01-01,0,0,"Glades County, Florida",0,0,NA,NA,"No voting data yet","12043","NA","lessThan20pctIn",NA,NA,NA,NA
